consent_id,patient_id,nhs_number,consent_type,consent_given,recorded_date,recorded_by,consent_expiry_date,created_at,updated_at
b91bad36-675c-4c79-bd84-272a7ddcb977,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,Research Use of Anonymized Data,False,2025-04-23,Joshua Evans,2027-04-23,2025-04-23 00:00:00,2025-04-23 00:00:00
6d0c2d2c-e2e5-419d-8ee7-6bead0978fdc,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,Contact for Clinical Trials,True,2025-03-14,Lydia Clark,2027-03-14,2025-03-14 00:00:00,2025-03-14 00:00:00
a5f60ab3-89c5-495e-9ee8-3da91ee4a864,03ba2dd1-63a6-4392-b710-7eded646d851,543-749-8869,Receive Health Newsletters,False,2025-03-28,John Moss,2027-03-28,2025-03-28 00:00:00,2025-03-28 00:00:00
7523f602-3d80-4d5f-a794-139587ffe691,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,Data Processing for Medical Care,True,2025-02-21,Maureen Warner,2027-02-21,2025-02-21 00:00:00,2025-02-21 00:00:00
2f3e757b-e875-4f54-b414-3f6623eadf83,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,Share Data with Other NHS Trusts,False,2025-04-16,Denise Pearce,2027-04-16,2025-04-16 00:00:00,2025-04-16 00:00:00
2e507ad2-2c48-425b-a86f-717ff946dbae,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,Research Use of Anonymized Data,False,2024-08-12,Mrs Mary Green,2026-08-12,2024-08-12 00:00:00,2024-08-12 00:00:00
901d2884-3043-4866-aaee-a3b1acc6ad15,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,Contact for Clinical Trials,True,2024-10-28,Jamie Harrison-Williams,2026-10-28,2024-10-28 00:00:00,2024-10-28 00:00:00
0278c66b-b96f-495e-a2ca-a1100ac8b9ff,97000eff-2bad-4d30-b9a2-2b583bb7a2ea,991-190-3439,Receive Health Newsletters,False,2024-09-28,Robert Sullivan,2026-09-28,2024-09-28 00:00:00,2024-09-28 00:00:00
f519f730-4d47-4879-95e5-53b68be7dfa2,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,Data Processing for Medical Care,True,2024-11-29,Ms Jean Hilton,2026-11-29,2024-11-29 00:00:00,2024-11-29 00:00:00
698abdfc-bae6-47e4-8c61-e13a4e891110,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,Share Data with Other NHS Trusts,True,2024-06-24,Amy Johnson,2026-06-24,2024-06-24 00:00:00,2024-06-24 00:00:00
2473a6d7-36ec-4705-bee2-cc695bd3de0a,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,Research Use of Anonymized Data,True,2025-03-19,Daniel Owens,2027-03-19,2025-03-19 00:00:00,2025-03-19 00:00:00
76fcc039-dcda-4ac7-b14e-c11ab3e40a53,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,Contact for Clinical Trials,True,2024-09-10,Ms Joyce Lowe,2026-09-10,2024-09-10 00:00:00,2024-09-10 00:00:00
07a27d3e-b8c8-4fc2-b5ec-494112059a49,a92961e0-0732-447d-80c5-cc552d1b403f,590-373-6650,Receive Health Newsletters,True,2024-11-27,Mrs Mandy George,2026-11-27,2024-11-27 00:00:00,2024-11-27 00:00:00
de3d92d4-0b81-479f-957f-20c7cd2b982d,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,Data Processing for Medical Care,True,2024-08-14,Joe Begum,2026-08-14,2024-08-14 00:00:00,2024-08-14 00:00:00
d7c7a3ee-cadf-44b0-a90c-81abdfa42aa3,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,Share Data with Other NHS Trusts,True,2025-01-04,Dr Shannon Stewart,2027-01-04,2025-01-04 00:00:00,2025-01-04 00:00:00
7256b0d8-2668-4883-af0d-73f6a0b1f042,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,Research Use of Anonymized Data,True,2024-10-14,Gillian Walker,2026-10-14,2024-10-14 00:00:00,2024-10-14 00:00:00
2d4a32cd-7519-48bf-ab3c-f24732ceb667,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,Contact for Clinical Trials,True,2024-05-08,Marian Russell,2026-05-08,2024-05-08 00:00:00,2024-05-08 00:00:00
50e28325-b761-48b7-b962-8df00d91472c,4a0c584f-b8f2-4932-9e92-9b7c9fa794a3,876-488-6762,Receive Health Newsletters,False,2025-03-12,Mr Aaron Harrison,2027-03-12,2025-03-12 00:00:00,2025-03-12 00:00:00
90a5cce5-f4d7-44c7-971c-2157f34b7c86,fe4f76aa-3b02-49d2-b903-78c0b3c6747b,834-230-8095,Data Processing for Medical Care,True,2024-06-17,Carl Jones-Jarvis,2026-06-17,2024-06-17 00:00:00,2024-06-17 00:00:00
02f750a2-7b12-4658-8e11-b14f20725fe3,fe4f76aa-3b02-49d2-b903-78c0b3c6747b,834-230-8095,Share Data with Other NHS Trusts,True,2024-08-10,Donna Harper,2026-08-10,2024-08-10 00:00:00,2024-08-10 00:00:00
de54c9c7-4fb6-4ba3-a4ac-041c51d6ad93,fe4f76aa-3b02-49d2-b903-78c0b3c6747b,834-230-8095,Research Use of Anonymized Data,False,2025-04-15,Mr Lewis Flynn,2027-04-15,2025-04-15 00:00:00,2025-04-15 00:00:00
a09938bf-f18a-48aa-8699-168391d402e7,fe4f76aa-3b02-49d2-b903-78c0b3c6747b,834-230-8095,Contact for Clinical Trials,True,2024-07-26,Frederick Davies-Davis,2026-07-26,2024-07-26 00:00:00,2024-07-26 00:00:00
4dfbf4f4-ed92-475a-b304-31c6fd87d715,fe4f76aa-3b02-49d2-b903-78c0b3c6747b,834-230-8095,Receive Health Newsletters,True,2024-09-04,Jayne Robinson,2026-09-04,2024-09-04 00:00:00,2024-09-04 00:00:00
389916f8-bc52-4047-a884-2f95a615147a,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,Data Processing for Medical Care,True,2024-09-07,Clive Kemp,2026-09-07,2024-09-07 00:00:00,2024-09-07 00:00:00
8ee199e6-b159-4e21-aebc-e004d011a52a,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,Share Data with Other NHS Trusts,False,2025-03-27,Maureen Cross-Allen,2027-03-27,2025-03-27 00:00:00,2025-03-27 00:00:00
6f38ddba-c130-4aff-bd27-6fb89661c25b,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,Research Use of Anonymized Data,True,2024-05-15,George Reynolds,2026-05-15,2024-05-15 00:00:00,2024-05-15 00:00:00
ed611794-1494-4f67-93da-d429f329862d,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,Contact for Clinical Trials,True,2025-03-15,Mr Samuel Wheeler,2027-03-15,2025-03-15 00:00:00,2025-03-15 00:00:00
0d0d158e-79cc-4749-adaf-0247f3b45b18,cba77cdd-2d55-46db-bbe5-3f4794d9d2a3,970-526-9424,Receive Health Newsletters,True,2024-05-20,Miss Karen Allen,2026-05-20,2024-05-20 00:00:00,2024-05-20 00:00:00
a3667c6b-d6c6-4884-bebf-7590389d8bd1,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,Data Processing for Medical Care,True,2024-10-26,George Waters,2026-10-26,2024-10-26 00:00:00,2024-10-26 00:00:00
d08e63f9-5551-4298-b886-cf1ec0bc82d7,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,Share Data with Other NHS Trusts,False,2024-05-23,Miss Sheila Robinson,2026-05-23,2024-05-23 00:00:00,2024-05-23 00:00:00
cb1b485c-ae91-463c-882b-a5afd6bee12f,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,Research Use of Anonymized Data,False,2024-07-30,Lesley Woods,2026-07-30,2024-07-30 00:00:00,2024-07-30 00:00:00
a403d631-8e79-4b47-b3f1-2e4eb57c2e09,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,Contact for Clinical Trials,False,2025-03-10,Dr Sophie Wells,2027-03-10,2025-03-10 00:00:00,2025-03-10 00:00:00
0bf5d34a-5b73-4a01-9b33-c5e3ee8aca75,fad8cb2b-0ad6-46ae-b117-56c76ef1e1f3,943-228-8963,Receive Health Newsletters,False,2025-03-03,Marion Jones,2027-03-03,2025-03-03 00:00:00,2025-03-03 00:00:00
a3169280-6dcb-4871-ad77-c899139cb6e3,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,Data Processing for Medical Care,True,2025-04-25,Dr Nigel Wilson,2027-04-25,2025-04-25 00:00:00,2025-04-25 00:00:00
aac42a18-a17e-4dc5-a8b7-decad9a58b26,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,Share Data with Other NHS Trusts,False,2024-11-14,Jamie Russell,2026-11-14,2024-11-14 00:00:00,2024-11-14 00:00:00
bf49c6fd-1800-4567-b04f-5794bc96ebc4,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,Research Use of Anonymized Data,True,2024-07-29,Rosemary Higgins,2026-07-29,2024-07-29 00:00:00,2024-07-29 00:00:00
1cfccdaa-32eb-4a28-8ac8-7f1914dc0edb,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,Contact for Clinical Trials,True,2024-09-29,Elaine Barnes,2026-09-29,2024-09-29 00:00:00,2024-09-29 00:00:00
0102814d-b112-494a-8c3b-e520283917cd,6ed951ac-6155-4cdf-b807-852b5be62bef,710-725-9305,Receive Health Newsletters,False,2024-10-23,Ms Lynn Thompson,2026-10-23,2024-10-23 00:00:00,2024-10-23 00:00:00
c75dc7be-86fc-43ac-8590-fb3976891f1d,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,Data Processing for Medical Care,True,2024-10-08,Gerald Clark,2026-10-08,2024-10-08 00:00:00,2024-10-08 00:00:00
bb9e083b-54ad-4211-8e0c-3c11132baecd,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,Share Data with Other NHS Trusts,False,2024-11-01,Christine Chambers,2026-11-01,2024-11-01 00:00:00,2024-11-01 00:00:00
599576a1-ec5c-4d87-8641-2c6c8213ccea,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,Research Use of Anonymized Data,False,2024-06-30,Hollie Haynes,2026-06-30,2024-06-30 00:00:00,2024-06-30 00:00:00
f57f9063-f028-4fa6-a009-898db3957248,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,Contact for Clinical Trials,False,2024-07-08,Hollie Shah,2026-07-08,2024-07-08 00:00:00,2024-07-08 00:00:00
2340e2b9-a55b-4674-9d7b-6898ccba5967,e2472a6c-72a6-4dcb-a9f6-6504e479c364,403-984-6999,Receive Health Newsletters,True,2025-01-28,Mrs Barbara Jennings,2027-01-28,2025-01-28 00:00:00,2025-01-28 00:00:00
76558670-3cda-48a4-87fa-4683e862e72c,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,Data Processing for Medical Care,True,2024-10-19,Allan Phillips,2026-10-19,2024-10-19 00:00:00,2024-10-19 00:00:00
060c3b99-2ee7-4960-8e4c-344bcf761276,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,Share Data with Other NHS Trusts,True,2024-12-01,Jeremy Stone,2026-12-01,2024-12-01 00:00:00,2024-12-01 00:00:00
cdfb1fbb-000f-4580-ab3e-f78eb74b709e,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,Research Use of Anonymized Data,True,2024-10-24,Tina Jones,2026-10-24,2024-10-24 00:00:00,2024-10-24 00:00:00
89a5581e-f70d-4569-8b20-08ac388d5c25,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,Contact for Clinical Trials,True,2024-12-24,Clifford Anderson,2026-12-24,2024-12-24 00:00:00,2024-12-24 00:00:00
0dfd5753-83a8-4525-8ff8-b653f86008c6,80944f9e-3c09-4e4a-b75a-227391c8e7d0,529-727-9492,Receive Health Newsletters,False,2024-11-11,Dr Paige Harvey,2026-11-11,2024-11-11 00:00:00,2024-11-11 00:00:00
6d66f7a7-ef1a-48d0-8091-d757fc05208d,40c1a845-3acd-4912-93cf-e1792c0c66cf,573-155-6533,Data Processing for Medical Care,True,2025-03-26,Miss Rita Cole,2027-03-26,2025-03-26 00:00:00,2025-03-26 00:00:00
9f4aafce-56c5-47a3-9076-b474ef915a60,40c1a845-3acd-4912-93cf-e1792c0c66cf,573-155-6533,Share Data with Other NHS Trusts,False,2024-07-28,Sally Hutchinson,2026-07-28,2024-07-28 00:00:00,2024-07-28 00:00:00
f38f5151-380b-4c40-bd1a-e982a21029ce,40c1a845-3acd-4912-93cf-e1792c0c66cf,573-155-6533,Research Use of Anonymized Data,True,2024-10-09,Christian Hunt,2026-10-09,2024-10-09 00:00:00,2024-10-09 00:00:00
8e63cf36-6540-433b-a946-10be4d03a1a0,40c1a845-3acd-4912-93cf-e1792c0c66cf,573-155-6533,Contact for Clinical Trials,True,2024-11-26,Joanna Green-Bryant,2026-11-26,2024-11-26 00:00:00,2024-11-26 00:00:00
0dd9df98-5a0f-4cba-bb1f-d30c6edb14df,40c1a845-3acd-4912-93cf-e1792c0c66cf,573-155-6533,Receive Health Newsletters,False,2025-04-03,Hannah Davidson-Harrison,2027-04-03,2025-04-03 00:00:00,2025-04-03 00:00:00
6a174d42-eb7c-47d3-a104-1bdfa8390500,f65272a3-9d75-4f8a-a8fd-c416fd6c6f84,551-573-1340,Data Processing for Medical Care,True,2025-02-10,Gary Hughes,2027-02-10,2025-02-10 00:00:00,2025-02-10 00:00:00
dcf1cd52-6c8a-44b5-86b1-48acbf5bc812,f65272a3-9d75-4f8a-a8fd-c416fd6c6f84,551-573-1340,Share Data with Other NHS Trusts,True,2024-09-18,Ricky Tyler-Grant,2026-09-18,2024-09-18 00:00:00,2024-09-18 00:00:00
c2b5f479-db17-423a-a40d-6bea9c8d140a,f65272a3-9d75-4f8a-a8fd-c416fd6c6f84,551-573-1340,Research Use of Anonymized Data,False,2024-06-13,David Atkins,2026-06-13,2024-06-13 00:00:00,2024-06-13 00:00:00
4bd5e22e-7c31-4c28-9ae2-61abfcf27ae2,f65272a3-9d75-4f8a-a8fd-c416fd6c6f84,551-573-1340,Contact for Clinical Trials,True,2024-08-25,Amelia Walker,2026-08-25,2024-08-25 00:00:00,2024-08-25 00:00:00
bab63e7c-84ec-4de8-82ba-d47f4142998c,f65272a3-9d75-4f8a-a8fd-c416fd6c6f84,551-573-1340,Receive Health Newsletters,False,2024-06-28,Abdul Fry,2026-06-28,2024-06-28 00:00:00,2024-06-28 00:00:00
